subject,trial_type,trial_subtype,trial_num,time_datetime,waist Acceleration X (m/s^2)_mean,waist Acceleration Y (m/s^2)_mean,waist Acceleration Z (m/s^2)_mean,waist Acceleration X (m/s^2)_variance,waist Acceleration Y (m/s^2)_variance,waist Acceleration Z (m/s^2)_variance
2,Falls,LCC,trial1,2011-05-08 18:56:22.500,-2.7868962406249973,7.494389459375,-1.0978654656249993,68.87931123185557,35.78401110470783,15.549548601963844
2,Falls,LCC,trial1,2011-05-08 18:56:25.000,1.5950365593750004,9.6304789125,-1.4619950937500001,0.000849959044949442,0.001772667482650616,0.003303813492662006
2,Falls,LCC,trial1,2011-05-08 18:56:27.500,1.6306300906250004,9.602950100000001,-1.5612501968749994,0.0003449719966281256,0.0008485681796200586,0.0009107360518137759
2,Falls,LCC,trial1,2011-05-08 18:56:30.000,1.6228000833333334,9.605301783333333,-1.5460949999999998,0.0006850682060098879,0.0020814872242404035,0.0018487379101355906
2,Falls,LCC,trial2,2011-05-08 18:56:57.500,-8.436756687499997,2.0534132124999998,4.633698987500001,0.0032462374836502786,0.0018476296455772149,0.0017776224785533196
2,Falls,LCC,trial2,2011-05-08 18:57:00.000,-8.4857734125,2.05480351875,4.548689425000001,0.005853094428833147,0.005156449861360216,0.011746226790038377
2,Falls,LCC,trial2,2011-05-08 18:57:02.500,-8.458980493750007,2.1165638156249975,4.574175784374998,0.008936454241611259,0.004368900880370336,0.014657563140464246
2,Falls,LCC,trial2,2011-05-08 18:57:05.000,-4.77177715625,-0.4002639812499991,0.6790580218750015,112.15575754345447,48.655486455503265,29.34807460384248
2,Falls,LCC,trial2,2011-05-08 18:57:07.500,7.899070537499997,-2.0527450874999986,5.3908533781250005,1.3211580461674224,1.1209774990054904,0.44747559926781055
2,Falls,LCC,trial2,2011-05-08 18:57:10.000,8.017882650000006,-1.7386616562500006,5.434663615624999,0.0030542456907234126,0.0009609973589723719,0.000474496345466178
2,Falls,LCC,trial2,2011-05-08 18:57:12.500,8.044598739130432,-1.7370819813664595,5.402897925465839,0.0023901107523440204,0.0012224367838434094,0.00022545447659440268
2,Falls,LCC,trial3,2011-05-08 18:58:05.000,-9.44222948844884,0.777996511551155,2.5208397557755786,0.004356404850985953,0.006906771127734155,0.004773822882761349
2,Falls,LCC,trial3,2011-05-08 18:58:07.500,-9.2636691,0.9059660968750002,3.07137015,0.013303596522334581,0.013170311975329158,0.059477370363093605
2,Falls,LCC,trial3,2011-05-08 18:58:10.000,-9.122869946874996,0.9491944875000007,3.423234103124998,0.21253952621173633,0.10337733764176786,0.24024773794779808
2,Falls,LCC,trial3,2011-05-08 18:58:12.500,-9.630552424999996,0.8890409687500005,1.3810943406250007,0.020124510729267523,0.040541145188826615,0.10358882719841334
2,Falls,LCC,trial3,2011-05-08 18:58:15.000,-6.834491256249994,5.251811653125,-1.0421646968749994,23.914784377218165,31.418087311776514,26.887601959989414
2,Falls,LCC,trial3,2011-05-08 18:58:17.500,-5.952044462499996,7.858563359374993,-0.8890349812499998,0.002840206344976632,0.0023168024708955745,0.001618911525855442
2,Falls,LCC,trial3,2011-05-08 18:58:20.000,-5.930219833333334,7.8734410000000015,-0.8931465000000001,0.0005655310768529459,0.0014768748971764676,0.0007969900055588246
2,Falls,slip,trial1,2011-05-08 18:00:10.000,-8.977661493392068,0.006324079295154176,4.007407088105726,0.0024392998047377728,0.00224999269466625,0.001945911229806333
2,Falls,slip,trial1,2011-05-08 18:00:12.500,-8.920382271874999,-0.05485984999999989,4.121076531249999,0.0024882410823990945,0.003549805904127895,0.0023627601982560836
2,Falls,slip,trial1,2011-05-08 18:00:15.000,-8.850671640624999,-0.09723903437500002,4.1850934125000006,0.06753688944917759,0.1237686032993687,0.07299083145157871
2,Falls,slip,trial1,2011-05-08 18:00:17.500,-9.106653068749996,-0.15853672187500004,3.586048521874999,1.08979209983433,0.8978619222038372,0.8505500209077037
2,Falls,slip,trial1,2011-05-08 18:00:20.000,-4.901818240625005,-0.31797793437499994,3.3968390781250015,161.64119435818932,14.673055506296729,77.94731216925388
2,Falls,slip,trial1,2011-05-08 18:00:22.500,4.656103268749999,0.16182899062499995,8.650418778125001,4.619496371541791,0.4474244287069189,0.21738732106410466
2,Falls,slip,trial1,2011-05-08 18:00:25.000,4.832101914893616,0.06239534042553192,8.593926404255317,0.0032503573220787215,0.0019037177618183472,0.0003108115035982614
2,Falls,slip,trial2,2011-05-08 18:02:05.000,-7.762964678571431,-1.144764678571428,5.894112806122447,0.0036834494354295705,0.005760034836547416,0.003708622103675179
2,Falls,slip,trial2,2011-05-08 18:02:07.500,-7.720915028124999,-1.1539093906250004,5.956575274999998,0.013285623638829909,0.003137872080044421,0.004658738559710934
2,Falls,slip,trial2,2011-05-08 18:02:10.000,-7.553020137500001,-1.1317339968750006,6.156985534375003,0.0061105908045703435,0.0020428738365924604,0.002828238327791839
2,Falls,slip,trial2,2011-05-08 18:02:12.500,-7.714911940625008,-0.9962540937500002,5.861333671875,0.8620892078594725,0.6974966004632576,0.7357679667257243
2,Falls,slip,trial2,2011-05-08 18:02:15.000,-7.499299628124999,-0.9850441812500007,6.21433969375,0.8812608772852563,0.7666018177101619,1.472755223916983
2,Falls,slip,trial2,2011-05-08 18:02:17.500,1.2158304249999983,-1.1209006812500013,6.633698634375003,132.14930684126875,8.803260349084033,69.93905555044516
2,Falls,slip,trial2,2011-05-08 18:02:20.000,4.266146880000002,-1.2051337440000005,8.763931264,0.005759877453348301,0.0017639675175952288,0.0005518168910345527
2,Falls,slip,trial5,2011-05-08 18:11:40.000,-7.284869179389318,-1.7847270916030529,6.299111286259542,0.9219499691274963,0.03478150064895708,0.13582862464651144
2,Falls,slip,trial5,2011-05-08 18:11:42.500,-7.207156600000002,-1.5544144874999986,6.433587465624996,0.5140721975317757,0.6801102871496234,0.4847706008813719
2,Falls,slip,trial5,2011-05-08 18:11:45.000,-7.1593608218750004,-1.4299881812499993,6.435574281250001,1.7050609733286124,1.6576100591971894,2.496408257331383
2,Falls,slip,trial5,2011-05-08 18:11:47.500,-2.1846773843749974,-3.554981150000002,6.493134393749999,81.09494246215975,40.89945218287646,56.49005138998368
2,Falls,slip,trial5,2011-05-08 18:11:50.000,-2.221147471875003,-6.205926459374999,6.586913368750002,8.642031930254747,2.2147786393647917,0.2906679779379006
2,Falls,slip,trial5,2011-05-08 18:11:52.500,1.150706196874999,-6.741727875,7.0298694781249935,0.19368746579689197,0.1370584175221529,0.06432945422329168
2,Falls,slip,trial5,2011-05-08 18:11:55.000,2.0391951355932205,-5.797134762711865,7.664508525423732,0.2016381665320159,0.16494758492832176,0.04578909361446028
2,Falls,trip,trial2,2011-05-08 19:19:12.500,-9.074614727272726,-0.1333621818181818,3.8553435454545455,0.004381461654818134,0.00020890594056363637,0.00019823272567272835
2,Falls,trip,trial2,2011-05-08 19:19:15.000,-9.064289178124998,-0.15083022187499998,3.8216050187499966,0.0028821984906171084,0.012913269029232734,0.0025529114230905523
2,Falls,trip,trial2,2011-05-08 19:19:17.500,-8.876516293750008,0.19940712812499994,4.1777404406250005,0.7024204163039699,1.4194003837416662,0.6722959932255013
2,Falls,trip,trial2,2011-05-08 19:19:20.000,-5.733104350000005,3.4319033281250007,-2.127525281250001,28.966878367513413,30.9416048659413,45.44387362262899
2,Falls,trip,trial2,2011-05-08 19:19:22.500,-3.1540505468750006,9.32026141250001,0.7908792781250003,0.25439345706910127,0.22036972789725273,0.4509242798772794
2,Falls,trip,trial2,2011-05-08 19:19:25.000,-3.31659705625,9.308512546874997,0.14068546562500003,0.0043136675982099965,0.002977521572085567,0.004618210634613235
2,Falls,trip,trial2,2011-05-08 19:19:27.500,-3.3186582483870954,9.305563206451613,0.06709958709677415,0.0017617681077471662,0.002031635014222602,0.0014853549452140734
2,Falls,trip,trial4,2011-05-08 19:22:25.000,-8.897710753488372,-0.01606028837209301,4.18955405116279,0.004541070688055627,0.004390739172794958,0.01146174985602101
2,Falls,trip,trial4,2011-05-08 19:22:27.500,-8.909831365624994,0.008158909375000002,4.148853293750003,0.0028480482182076474,0.005494980497907121,0.002289357324521553
2,Falls,trip,trial4,2011-05-08 19:22:30.000,-8.827798559375005,0.19748630624999974,4.298452853125003,1.1791856139421886,2.2255916657991524,0.846146039761539
2,Falls,trip,trial4,2011-05-08 19:22:32.500,-5.642722056249997,3.941926025,-1.7152524437499992,34.04381755421113,42.8174340041322,54.65179483221772
2,Falls,trip,trial4,2011-05-08 19:22:35.000,-3.380501278125,9.238227959374994,0.07641127812499972,0.3927363279287525,0.06419883793405759,0.7473687966007843
2,Falls,trip,trial4,2011-05-08 19:22:37.500,-3.6557312062500023,9.167717828125005,-0.6733274093749999,0.020346050406502756,0.00619276238366658,0.02916959386429274
2,Falls,trip,trial4,2011-05-08 19:22:40.000,-3.728038867924528,9.120131613207551,-0.7618872452830192,0.0031323866014681067,0.0015205540501823027,0.0015758419261868812
2,Falls,trip,trial5,2011-05-08 19:23:30.000,-9.427957912442395,0.6129864193548387,2.8207200368663585,0.0037197688302375454,0.003792088473457576,0.004746389891906156
2,Falls,trip,trial5,2011-05-08 19:23:32.500,-9.383127,0.596443225,2.9602131875000013,0.0019105310786520246,0.0013882158543504649,0.002077652691651351
2,Falls,trip,trial5,2011-05-08 19:23:35.000,-9.092734912499989,0.9221710593749991,3.595816162500001,1.0327184935559623,1.4734736484348152,0.6976367158402499
2,Falls,trip,trial5,2011-05-08 19:23:37.500,-5.7257984687500025,4.457599471875001,-1.501331506250002,43.12357414909716,34.12729116104874,49.630221945923715
2,Falls,trip,trial5,2011-05-08 19:23:40.000,-2.8744578687500004,9.423630437499991,-0.8465229531250005,0.10315506984223971,0.06894269188118125,0.1747106793670355
2,Falls,trip,trial5,2011-05-08 19:23:42.500,-2.9318694843749986,9.408233253124992,-0.9013611250000009,0.005630290127730135,0.003991164423920061,0.017514863567238265
2,Falls,trip,trial5,2011-05-08 19:23:45.000,-2.9409621730769233,9.406541442307692,-0.9387092115384614,0.0011489805635037321,0.0012181621762296347,0.0008523141546926816
2,Near_Falls,CS,trial2,2011-05-08 18:20:15.000,-7.984603064864865,-0.4548506864864866,5.712479475675675,0.003906658548593458,0.004495361339662044,0.004717181287522589
2,Near_Falls,CS,trial2,2011-05-08 18:20:17.500,-7.858516203125001,-0.20805583124999966,5.8779603531249975,0.3931857869721124,0.829751302513156,0.34816576297864316
2,Near_Falls,CS,trial2,2011-05-08 18:20:20.000,-7.590269806249995,0.9050557250000001,6.109775162499995,2.9694510918154977,4.0528101796423135,2.6816447862242416
2,Near_Falls,CS,trial2,2011-05-08 18:20:22.500,-8.541582181250002,0.6271358187499996,1.3087995906249996,15.17016240696819,4.993054878197428,25.7374903593463
2,Near_Falls,CS,trial2,2011-05-08 18:20:25.000,-8.262858981250009,0.5396908374999997,5.242702962499999,0.127359699008019,0.2602884634717044,0.14176306894767188
2,Near_Falls,CS,trial2,2011-05-08 18:20:27.500,-8.698160537500005,0.8131905718750001,4.567527975000005,0.02023588448048848,0.03398638667958097,0.03439511733833181
2,Near_Falls,CS,trial2,2011-05-08 18:20:30.000,-8.503210558823524,0.6201220808823524,4.879467227941176,0.0049463120491224505,0.004373924026889694,0.007910788576592052
2,Near_Falls,CS,trial3,2011-05-08 18:21:20.000,-8.168800792792792,0.536364927927928,5.4532182252252275,0.0029048030638393362,0.0034353316484834607,0.002064597964383373
2,Near_Falls,CS,trial3,2011-05-08 18:21:22.500,-8.075917425000002,0.5531579093749999,5.557417796875006,0.03353608445709743,0.030612598091643753,0.047049923344676184
2,Near_Falls,CS,trial3,2011-05-08 18:21:25.000,-8.006451912500001,0.23999547187499976,5.770200490624998,0.9285768811928907,0.8281875677697353,1.0425217139590033
2,Near_Falls,CS,trial3,2011-05-08 18:21:27.500,-7.951898484374998,0.1702758781250006,5.379764418749999,5.223891882213065,3.322752651072423,3.176124102182125
2,Near_Falls,CS,trial3,2011-05-08 18:21:30.000,-8.696627846875003,0.6421337843750003,3.1846338562499996,15.175331367369717,2.378349665923267,13.950880126084325
2,Near_Falls,CS,trial3,2011-05-08 18:21:32.500,-8.439275412499999,0.19863231249999996,5.008623915624996,0.06926814245712214,0.26053125855998366,0.15714524161586413
2,Near_Falls,CS,trial3,2011-05-08 18:21:35.000,-8.879531929292932,0.7538760808080808,4.204904171717171,0.009893487999617414,0.010269530183789333,0.00450624035330694
2,Near_Falls,CS,trial6,2011-05-08 18:24:20.000,-9.06241616216216,-0.3911952972972974,3.7777649189189186,0.0027600731241951334,0.01487389812343694,0.0015126526154099328
2,Near_Falls,CS,trial6,2011-05-08 18:24:22.500,-8.98015438750001,-0.4606463593749999,3.919775412500001,0.003612044557134658,0.013061669281704288,0.003325166427823049
2,Near_Falls,CS,trial6,2011-05-08 18:24:25.000,-8.960228359374993,-0.0360545593750001,3.839341415624999,0.6062343749432586,1.153259930164046,0.5665023007155544
2,Near_Falls,CS,trial6,2011-05-08 18:24:27.500,-8.803109631249999,0.745934828125,3.3678586718749983,4.152744307448481,10.401824121087351,5.0234368335617985
2,Near_Falls,CS,trial6,2011-05-08 18:24:30.000,-8.711714831249996,1.9920228000000004,1.671503768749999,10.875023982266484,7.020487827962142,8.103190600524147
2,Near_Falls,CS,trial6,2011-05-08 18:24:32.500,-6.518663840625,0.5069117437499997,-7.892449865624998,9.30522442043723,0.8751331270880409,11.181749990523729
2,Near_Falls,CS,trial6,2011-05-08 18:24:35.000,-7.9082741443662,-0.061948299295774695,-5.955683940140843,0.06835399381637819,0.13247969413954624,0.08586395201840967
2,Near_Falls,HB,trial3,2011-05-08 18:50:47.500,-9.012837304878053,1.2545216463414635,3.6462522926829273,0.002140360276510909,0.002793570681169687,0.0016823494368515943
2,Near_Falls,HB,trial3,2011-05-08 18:50:50.000,-9.019206168749992,1.2703881937499997,3.642553409375,0.003859483496403833,0.0029158532291974513,0.00794531977367825
2,Near_Falls,HB,trial3,2011-05-08 18:50:52.500,-9.016728215624996,1.2671172218750006,3.646382231249999,0.001980240189956505,0.0013505268739349477,0.0018729082934761622
2,Near_Falls,HB,trial3,2011-05-08 18:50:55.000,-8.233205762500004,0.85564191875,-1.7242903343749998,15.185429639058597,5.41007380686911,34.47339357516972
2,Near_Falls,HB,trial3,2011-05-08 18:50:57.500,-8.951967618749993,1.8117311875000013,1.1109236499999988,0.3299948346671664,0.046214079466660646,8.087599720159002
2,Near_Falls,HB,trial3,2011-05-08 18:51:00.000,-9.234576196875,1.4953857437500002,2.950508212499998,0.010196648054935724,0.005530872024203722,0.028585323319522127
2,Near_Falls,HB,trial3,2011-05-08 18:51:02.500,-9.091879004184106,1.527003891213388,3.35935690376569,0.006462863783449573,0.017891332781601554,0.002904065110289002
2,Near_Falls,HB,trial5,2011-05-08 18:52:55.000,-9.112733093457939,1.9871741588785046,3.2212012289719625,0.009916870040751799,0.03303423881757101,0.054608133330224136
2,Near_Falls,HB,trial5,2011-05-08 18:52:57.500,-8.942027162499997,1.662427509374999,3.7860418125000015,0.004083639097202235,0.011910265227115899,0.01062898771890526
2,Near_Falls,HB,trial5,2011-05-08 18:53:00.000,-8.893335765625004,1.295910353125,-1.6571351468750002,9.273371630050454,7.494305233103654,18.11915633101502
2,Near_Falls,HB,trial5,2011-05-08 18:53:02.500,-9.116337209375006,2.191534462499999,2.8979117937500023,0.05931755999695696,0.04815613404344664,0.32403153253039696
2,Near_Falls,HB,trial5,2011-05-08 18:53:05.000,-9.447908565625003,2.5016639875000006,1.4885379343750003,0.009266223567570247,0.0030313436844700645,0.05825683730670709
2,Near_Falls,HB,trial5,2011-05-08 18:53:07.500,-9.4388594875,2.3704511968749986,1.6955607593749982,0.008021200132476392,0.009799211054077054,0.04290687092649041
2,Near_Falls,HB,trial5,2011-05-08 18:53:10.000,-9.347015675925926,2.32783587962963,2.2281922407407415,0.0030624286593986466,0.0012747458673405122,0.009017843849324659
2,Near_Falls,HB,trial6,2011-05-08 18:54:15.000,-9.177681160714286,1.7627832142857152,3.151987437500001,0.002136896226442412,0.0015992476985122151,0.001159949076572639
2,Near_Falls,HB,trial6,2011-05-08 18:54:17.500,-9.164272543750002,1.809338303125001,3.1782669968750006,0.004313906458957268,0.001171174656048884,0.015699233975520442
2,Near_Falls,HB,trial6,2011-05-08 18:54:20.000,-9.185291087500008,1.8304384000000014,3.110315790624999,0.007606936593816711,0.003731564142284611,0.018830587249181786
2,Near_Falls,HB,trial6,2011-05-08 18:54:22.500,-9.145145543749999,1.2434850999999996,-1.2256954343749995,7.863437743485651,8.116051687258986,13.213783544108821
2,Near_Falls,HB,trial6,2011-05-08 18:54:25.000,-9.339824874999996,1.5993564968749996,2.4276046750000004,0.02749202392279317,0.10201722745542302,0.48445098659565033
2,Near_Falls,HB,trial6,2011-05-08 18:54:27.500,-9.200909609375,1.8714176093749995,3.035318915625001,0.013101273954947212,0.007538279403354734,0.008225402659162034
2,Near_Falls,HB,trial6,2011-05-08 18:54:30.000,-9.160484162679431,1.5990072344497612,3.212056449760765,0.01829893902937727,0.012099622826882254,0.024202901509017848
2,Near_Falls,ITRS,trial1,2011-05-08 18:28:25.000,-9.319101590909094,0.2929963409090908,3.149437545454545,0.00553855992364268,0.002233893014555497,0.0008935227494164915
2,Near_Falls,ITRS,trial1,2011-05-08 18:28:27.500,-9.327333187500006,0.3075674656250001,3.127603475000001,0.0026052481193064693,0.002101339655547408,0.0009504101225886927
2,Near_Falls,ITRS,trial1,2011-05-08 18:28:30.000,-9.302226849999993,0.38608567500000035,3.089582759375001,0.014267725857551284,0.004337290924602509,0.06435239000570071
2,Near_Falls,ITRS,trial1,2011-05-08 18:28:32.500,-7.618677190625003,1.2428121093750006,-5.002911281250001,2.4516765275785315,0.255231365307847,19.92617835419441
2,Near_Falls,ITRS,trial1,2011-05-08 18:28:35.000,-8.681571309374998,-0.5204061656250001,2.7830304968749995,0.6425248280867373,1.6616330810671527,1.835534137251373
2,Near_Falls,ITRS,trial1,2011-05-08 18:28:37.500,-5.277584384374996,1.5561730437499992,-8.365029784374997,3.021282017914136,3.858451521021051,10.829291661821287
2,Near_Falls,ITRS,trial1,2011-05-08 18:28:40.000,-6.475587003610105,1.2671748844765345,-7.349978263537908,0.044422887679720656,0.007574118708059125,0.04340544780580338
2,Near_Falls,ITRS,trial4,2011-05-08 18:32:15.000,-9.332557842857144,-0.4366478857142857,3.153678828571428,0.002633524793612585,0.0013730452510012435,0.0011371745778542364
2,Near_Falls,ITRS,trial4,2011-05-08 18:32:17.500,-9.273038978125005,-0.4458966937499995,3.3076386125000012,0.0031229628218270964,0.0021873036802695536,0.0029045097739747467
2,Near_Falls,ITRS,trial4,2011-05-08 18:32:20.000,-8.937925106249995,0.027597693749999912,1.6838040843750026,0.28166133553141487,0.5327113241461816,10.216661207616252
2,Near_Falls,ITRS,trial4,2011-05-08 18:32:22.500,-7.875865312499995,0.5912894687500001,-2.6387906187500034,1.5103773266231184,1.8040409326344977,32.11544650657091
2,Near_Falls,ITRS,trial4,2011-05-08 18:32:25.000,-8.373230737500004,-0.4645936406250006,4.595900556250003,1.7822362310699509,0.9761792591159929,1.027989944220806
2,Near_Falls,ITRS,trial4,2011-05-08 18:32:27.500,-8.584219099999999,1.6136135249999999,-4.551972556250001,2.948099067897243,0.8219787632593023,12.082106213031464
2,Near_Falls,ITRS,trial4,2011-05-08 18:32:30.000,-9.691882749003984,1.3103805657370513,-1.3423009880478085,0.01887952432366869,0.03256317809959869,0.009635953805651902
2,Near_Falls,ITRS,trial6,2011-05-08 18:34:22.500,-8.85257323104693,-0.30713532851985553,4.260101981949459,0.004061760136787075,0.00518291756996777,0.0013771806225250185
2,Near_Falls,ITRS,trial6,2011-05-08 18:34:25.000,-8.894669409374997,-0.32449072187499983,4.167442696875002,0.009729686403734667,0.0033436389358879205,0.003245233777885857
2,Near_Falls,ITRS,trial6,2011-05-08 18:34:27.500,-7.521983393750004,0.39548633749999984,-1.1845146968749996,3.9115538292588066,0.7155619487287821,42.87664871215377
2,Near_Falls,ITRS,trial6,2011-05-08 18:34:30.000,-7.771636056249993,0.20081148125000006,0.1458190343749983,2.069057612554373,1.0743934995105442,29.766651542956637
2,Near_Falls,ITRS,trial6,2011-05-08 18:34:32.500,-9.31819525,1.3155590593750006,2.1242486031250016,2.708309904372672,1.2838444144986072,4.585522732724316
2,Near_Falls,ITRS,trial6,2011-05-08 18:34:35.000,-9.634402865624994,0.9285713062500001,0.4474194406249996,6.306879563977467,1.7557438199640238,3.824068768762141
2,Near_Falls,ITRS,trial6,2011-05-08 18:34:37.500,-9.191716409090912,-0.05851681818181817,3.040458795454545,0.00870240798508462,0.00188466605759408,0.008995132891189778
2,Near_Falls,slip,trial3,2011-05-08 18:05:47.500,-7.541525660714285,-1.3810242142857145,6.1455583392857145,0.002398743079428235,0.0010468568014805118,0.0005989448160827925
2,Near_Falls,slip,trial3,2011-05-08 18:05:50.000,-7.572581150000005,-1.3906327562500014,6.090745740625002,0.005066257578384949,0.003799873598404355,0.0023848628160610115
2,Near_Falls,slip,trial3,2011-05-08 18:05:52.500,-7.426609203125006,-1.4046710843750012,6.200468846874999,0.12042848692354197,0.1239967824610745,0.06732278531814276
2,Near_Falls,slip,trial3,2011-05-08 18:05:55.000,-7.435606768750008,-1.4140220406250001,6.3074367906249975,0.9778585659779054,1.1751826854187726,1.6487884311405476
2,Near_Falls,slip,trial3,2011-05-08 18:05:57.500,-6.392223121875002,0.21622857499999984,-1.8271142531249989,65.81553139240394,11.553024275844521,84.99415212272285
2,Near_Falls,slip,trial3,2011-05-08 18:06:00.000,-9.436206078124991,0.5985281343749996,-2.7468767874999993,1.826125093613853,9.282478469220928,1.5004179339684054
2,Near_Falls,slip,trial3,2011-05-08 18:06:02.500,-9.735236433962266,-0.11423582264150958,-0.8709968037735848,1.425842530426309,2.075824577754208,4.769618728451414
2,Near_Falls,slip,trial4,2011-05-08 18:07:22.500,-7.983904547945206,-0.909678979452055,5.631062246575344,0.001788523472621833,0.006892008337882316,0.0005867333247801604
2,Near_Falls,slip,trial4,2011-05-08 18:07:25.000,-7.841899228124999,-0.849674953125,5.804785978125001,0.06936846463257176,0.04707840259353064,0.07909844438167063
2,Near_Falls,slip,trial4,2011-05-08 18:07:27.500,-8.024000634374994,-1.3187691843750013,5.43754274375,1.6840166691298952,1.7518509859657743,1.502739523750779
2,Near_Falls,slip,trial4,2011-05-08 18:07:30.000,-6.100403468749997,1.2207184999999996,-2.318199415624999,14.769029520850886,10.629914484605719,95.1296145595507
2,Near_Falls,slip,trial4,2011-05-08 18:07:32.500,-8.034658868750002,-0.18836045937500007,-4.464358253125,4.898479663845582,1.906788161706156,12.408495585535775
2,Near_Falls,slip,trial4,2011-05-08 18:07:35.000,-9.043474753125,0.3840436374999999,-3.9627764312500005,0.06706478177806668,0.04615335209050766,0.3656034545836568
2,Near_Falls,slip,trial4,2011-05-08 18:07:37.500,-9.348914325714286,0.08423273714285717,-3.289305634285714,0.022583860121255045,0.011748444410183375,0.12099187697507245
2,Near_Falls,slip,trial7,2011-05-08 18:14:15.000,-7.887404698795178,0.5620669518072291,5.809161682730921,0.00570740884705807,0.002355617337320259,0.003545685299822424
2,Near_Falls,slip,trial7,2011-05-08 18:14:17.500,-7.834558731249997,0.5848530968749998,5.786661065624997,0.7599118967204042,0.5516939977109151,0.6315725822210451
2,Near_Falls,slip,trial7,2011-05-08 18:14:20.000,-7.979647646875004,0.48936345000000003,5.720339262500004,2.537291098759757,1.2438919142847,3.1329027835700596
2,Near_Falls,slip,trial7,2011-05-08 18:14:22.500,-6.9188456468750035,0.9034594781250009,-7.000711015624991,42.28123036602109,22.388801006749397,47.151124270999496
2,Near_Falls,slip,trial7,2011-05-08 18:14:25.000,-6.734225075000002,0.8154410375,-7.275689990625001,1.6057103677319207,0.9030259092783874,1.1290679546199789
2,Near_Falls,slip,trial7,2011-05-08 18:14:27.500,-8.301096696875003,1.2565059406250003,-2.844902431249996,1.1595673939629103,2.664757279584233,17.791209481537805
2,Near_Falls,slip,trial7,2011-05-08 18:14:30.000,-9.22564611111111,-1.1541445972222217,3.088740638888888,0.12174640186573406,0.1944492237468073,0.11010224150471301
2,Near_Falls,trip,trial1,2011-05-08 19:17:37.500,-9.557371101063827,0.43289236170212786,2.3557751329787253,0.0018429354069790596,0.002304074006018206,0.0008797746955062938
2,Near_Falls,trip,trial1,2011-05-08 19:17:40.000,-9.490067815625,0.6914105125000001,2.5238289312499984,0.015861407628019426,0.03024537377161739,0.06170695250879805
2,Near_Falls,trip,trial1,2011-05-08 19:17:42.500,-8.943791371875005,0.50361233125,4.1301032468750005,2.0429741041206833,1.7732851466739008,1.6625477570942984
2,Near_Falls,trip,trial1,2011-05-08 19:17:45.000,-7.051745400000003,0.3203386687499998,-5.0485468187499976,31.99211035709865,4.906789647826185,53.23231873803751
2,Near_Falls,trip,trial1,2011-05-08 19:17:47.500,-8.080611343750002,1.9572649000000006,-3.7789949875000004,1.643807817587515,4.355736874943309,15.43453717508695
2,Near_Falls,trip,trial1,2011-05-08 19:17:50.000,-9.725446921875,0.3846896343750003,-1.4336511468749997,0.08115305728311255,0.4662798572131671,0.5480942991560058
2,Near_Falls,trip,trial1,2011-05-08 19:17:52.500,-9.861206759398497,0.11126253383458644,0.21285534586466168,0.005533334837486921,0.0034199491900386188,0.047374134880500705
2,Near_Falls,trip,trial3,2011-05-08 19:21:25.000,-9.18329046341464,0.4965728641114985,3.512467310104529,0.003375178070382382,0.01642286764798498,0.0018618612522846132
2,Near_Falls,trip,trial3,2011-05-08 19:21:27.500,-8.988075384375,0.7168105999999999,3.9618261656249993,0.4105060361418866,1.0849889506442345,0.45252745716179416
2,Near_Falls,trip,trial3,2011-05-08 19:21:30.000,-7.922661418749991,0.38457816874999995,0.7393227843750007,12.813400711076195,4.512891663053917,42.199092307332656
2,Near_Falls,trip,trial3,2011-05-08 19:21:32.500,-8.324473224999998,1.3915536687499985,-2.6821245156250013,4.2116744946491576,2.8158706839073333,13.513902842733009
2,Near_Falls,trip,trial3,2011-05-08 19:21:35.000,-9.101525328125003,1.790516506249999,-2.817466934374999,0.2789353439023597,4.337920975799383,1.6894653383530067
2,Near_Falls,trip,trial3,2011-05-08 19:21:37.500,-9.604750200000002,0.27435244999999986,-1.5315120250000023,0.10667081326819833,0.4513937536577843,2.7211218443676155
2,Near_Falls,trip,trial3,2011-05-08 19:21:40.000,-9.624633117647058,-0.5506865882352943,1.6702422352941177,0.011906606698167491,0.0037141348664313646,0.02404451228473089
2,Near_Falls,trip,trial6,2011-05-08 19:24:35.000,-9.183432142857143,0.5063449714285712,3.5035817904761903,0.0044584836639603885,0.00391225920458292,0.004599103427563633
2,Near_Falls,trip,trial6,2011-05-08 19:24:37.500,-8.254575571875003,2.5692501968749992,-3.266814468750001,1.1289428439141833,1.0982369573765658,11.940008681935273
2,Near_Falls,trip,trial6,2011-05-08 19:24:40.000,-9.283468634375003,1.5466672968749984,2.3214884749999998,0.13526323442988145,0.4935260218476756,2.2258086758742457
2,Near_Falls,trip,trial6,2011-05-08 19:24:42.500,-7.845759456250005,0.5218550906249995,3.777202593749999,16.742063842937007,3.4323380359975006,8.589320091819706
2,Near_Falls,trip,trial6,2011-05-08 19:24:45.000,-5.337869940625001,2.2905633750000023,-8.970539612500001,22.155465587722464,1.920495797317997,26.745692372218713
2,Near_Falls,trip,trial6,2011-05-08 19:24:47.500,-8.075223321874995,1.5928601874999995,-5.511425484375005,0.08536513248614777,0.10609863288931287,0.23050396998820638
2,Near_Falls,trip,trial6,2011-05-08 19:24:50.000,-7.693492459459462,1.5630449729729734,-6.124423495495494,0.015915386305650592,0.05285036623702647,0.009230895756343166
